month_,country_code,organization_type,city_name,first_online_date,shop_cnt,complete_orders,daily_orders
6,MX,Normal,Tuxtla Gutierrez,2024-04-25,1,5,0.21739130434782608
6,MX,Normal,Aguascalientes,2024-06-18,1,30,2.3076923076923075
6,MX,Normal,Acapulco,2024-04-25,1,38,1.6521739130434783
6,MX,CKA,Tepic,2024-02-08,2,0,0.0
6,CO,CKA,Cali,2024-04-01,1,0,0.0
6,MX,Normal,Torreon,2024-01-30,4,27,0.9
6,MX,Normal,Leon,2024-05-23,2,127,4.233333333333333
6,MX,Normal,Puebla,2024-05-23,4,119,3.966666666666667
6,MX,Normal,Hermosillo,2024-04-27,1,48,1.92
6,MX,Normal,Jaurez CHIH,2024-04-10,2,93,11.625
6,MX,Normal,Toluca,2024-04-04,1,0,0.0
6,MX,CKA,Mexico City,2024-01-08,3,264,8.8
6,MX,Normal,Monterrey,2024-03-23,3,273,9.1
6,MX,Normal,Acapulco,2024-02-21,1,0,0.0
6,MX,Normal,Queretaro,2024-04-15,2,5,0.38461538461538464
6,MX,Normal,Coatzacoalcos,2024-05-21,1,0,0.0
6,CO,CKA,Medellín,2024-02-17,3,20,0.6666666666666666
6,CO,Normal,Bucaramanga,2024-04-19,3,102,7.846153846153846
6,MX,CKA,Mexico City,2024-01-24,3,10,0.3333333333333333
6,MX,Normal,Toluca,2024-01-17,2,11,0.36666666666666664
6,MX,Normal,Chihuahua,2024-04-14,1,27,2.25
6,MX,Normal,Cancun,2024-04-20,1,14,1.1666666666666667
6,MX,Normal,Monterrey,2024-02-12,5,181,6.033333333333333
6,MX,Normal,Mexicali,2024-01-06,1,0,0.0
6,MX,Normal,Mexicali,2024-02-28,1,0,0.0
6,MX,Normal,Saltillo,2024-04-17,1,71,4.733333333333333
6,CO,CKA,Cali,2024-05-02,1,120,4.0
6,PE,CKA,Lima,2024-06-21,2,9,0.9
6,MX,Normal,San Luis Potosi,2024-03-09,1,106,3.533333333333333
6,CO,Normal,Medellín,2024-04-04,10,20,10.0
6,MX,Normal,Matamoros,2024-06-25,1,0,0.0
6,CO,Normal,Cali,2024-04-30,1,0,0.0
6,MX,Normal,Guadalajara,2024-02-21,8,205,6.833333333333333
6,MX,Normal,Cancun,2024-04-26,1,4,0.16666666666666666
6,MX,Normal,Torreon,2024-02-11,1,1,0.03333333333333333
6,MX,CKA,Ensenada,2024-03-21,1,455,15.166666666666666
6,CO,CKA,Bogotá_ D.C.,2024-03-04,6,312,10.4
6,MX,CKA,Guadalajara,2024-04-20,2,3,0.25
6,MX,Normal,Mazatlan,2024-05-31,1,79,2.6333333333333333
6,CO,Normal,Bogotá_ D.C.,2024-02-13,7,680,22.666666666666668
6,MX,Normal,Queretaro,2024-03-12,2,4,0.13333333333333333
6,MX,Normal,Xalapa,2024-04-10,2,2,0.09090909090909091
6,MX,Normal,Pachuca,2024-04-11,1,21,1.0
6,CO,Normal,Bucaramanga,2024-01-12,1,0,0.0
6,MX,Normal,Ensenada,2024-04-05,1,18,6.0
6,CO,Normal,Cali,2024-02-27,1,0,0.0
6,MX,Normal,Cuernavaca,2024-06-24,1,5,0.7142857142857143
6,MX,Normal,Los Cabos,2024-05-07,1,0,0.0
6,MX,Normal,Mexicali,2024-04-30,1,20,10.0
6,PE,Normal,Lima,2024-02-11,1,0,0.0
6,MX,Normal,Campeche,2024-01-05,1,56,1.8666666666666667
6,MX,CKA,Mexico City,2024-03-11,1,60,2.0
6,MX,CKA,Saltillo,2024-02-21,1,21,0.7
6,MX,CKA,Puebla,2024-05-30,1,65,2.1666666666666665
6,MX,CKA,Oaxaca,2024-04-26,1,1,0.16666666666666666
6,MX,Normal,Morelia,2024-06-28,1,5,1.6666666666666667
6,CO,Normal,Bucaramanga,2024-02-21,1,0,0.0
6,CO,CKA,Bogotá_ D.C.,2024-05-08,6,334,11.133333333333333
6,MX,Normal,Culiacan,2024-02-01,1,1,0.03333333333333333
6,MX,Normal,Jaurez CHIH,2024-02-21,1,0,0.0
6,MX,CKA,Mexico City,2024-04-10,2,50,6.25
6,MX,Normal,Solidaridad,2024-03-08,1,0,0.0
6,MX,Normal,Mazatlan,2024-04-16,1,18,1.125
6,MX,Normal,Cancun,2024-04-09,6,944,41.04347826086956
6,PE,CKA,Lima,2024-01-09,3,90,3.0
6,CO,Normal,Bogotá_ D.C.,2024-04-13,3,7,0.6363636363636364
6,MX,Normal,Tijuana,2024-01-20,1,0,0.0
6,MX,CKA,Mexicali,2024-04-05,1,14,0.5185185185185185
6,MX,Normal,Tampico,2024-01-21,1,0,0.0
6,MX,Normal,Culiacan,2024-03-14,2,57,1.9
6,MX,Normal,Oaxaca,2024-05-23,1,51,1.7
6,CO,Normal,Medellín,2024-04-13,2,29,2.6363636363636362
6,MX,Normal,Tijuana,2024-01-27,2,28,0.9333333333333333
6,PE,CKA,Lima,2024-03-12,2,5,0.16666666666666666
6,MX,CKA,Toluca,2024-05-17,3,20,0.6666666666666666
6,MX,Normal,Villahermosa,2024-06-18,2,12,0.9230769230769231
6,MX,Normal,Mexico City,2024-01-21,1,0,0.0
6,MX,CKA,Cancun,2024-04-05,2,1,0.3333333333333333
6,MX,CKA,Colima,2024-01-19,1,114,3.8
6,MX,Normal,Victoria,2024-04-04,1,0,0.0
6,MX,Normal,Merida,2024-01-29,1,0,0.0
6,MX,Normal,Campeche,2024-06-24,2,11,1.5714285714285714
6,MX,Normal,Mazatlan,2024-04-12,1,29,2.9
6,MX,Normal,Cancun,2024-03-26,2,0,0.0
6,MX,Normal,Ensenada,2024-03-06,1,0,0.0
6,MX,Normal,Queretaro,2024-05-31,1,8,0.26666666666666666
6,MX,Normal,Morelia,2024-06-13,1,9,0.5
6,MX,Normal,Morelia,2024-06-24,5,24,3.4285714285714284
6,MX,Normal,Puebla,2024-04-16,4,86,5.375
6,MX,Normal,Culiacan,2024-04-22,2,68,3.4
6,CO,CKA,Cali,2024-04-03,1,30,1.0344827586206897
6,MX,Normal,Ensenada,2024-03-07,1,0,0.0
6,MX,Normal,Saltillo,2024-04-06,1,4,1.0
6,MX,Normal,Leon,2024-04-06,2,1,0.25
6,MX,Normal,Culiacan,2024-04-08,1,9,1.5
6,MX,Normal,Toluca,2024-03-28,1,53,1.7666666666666666
6,MX,Normal,Veracruz,2024-04-19,1,32,2.4615384615384617
6,CO,Normal,Barranquilla,2024-02-28,1,56,1.8666666666666667
6,MX,Normal,Toluca,2024-03-07,1,1,0.03333333333333333
6,PE,CKA,Lima,2024-02-01,1,7,0.23333333333333334
6,CO,CKA,Bucaramanga,2024-06-20,1,12,1.0909090909090908
6,MX,Normal,Puebla,2024-05-31,2,122,4.066666666666666
6,CO,CKA,Barranquilla,2024-03-25,10,41,1.3666666666666667
6,CO,CKA,Bogotá_ D.C.,2024-05-07,3,563,18.766666666666666
6,MX,Normal,Monterrey,2024-04-16,2,111,7.928571428571429
6,MX,Normal,Toluca,2024-05-11,1,39,1.3
6,MX,Normal,San Luis Potosi,2024-05-20,2,28,0.9333333333333333
6,MX,Normal,Queretaro,2024-04-16,2,75,4.6875
6,MX,Normal,Queretaro,2024-04-30,2,53,1.8928571428571428
6,MX,Normal,Xalapa,2024-02-28,1,19,0.6333333333333333
6,MX,Normal,Cancun,2024-05-16,1,3,0.1
6,MX,Normal,Jaurez CHIH,2024-03-26,1,103,3.433333333333333
6,MX,Normal,Ciudad Obregon,2024-04-04,1,8,4.0
6,MX,Normal,Puebla,2024-01-17,2,2,0.06666666666666667
6,PE,CKA,Lima,2024-03-09,2,17,0.5666666666666667
6,MX,Normal,Cuernavaca,2024-03-01,1,20,0.6666666666666666
6,CO,CKA,Bogotá_ D.C.,2024-02-01,1,45,1.5
6,MX,Normal,Mexicali,2024-05-04,2,152,5.066666666666666
6,CO,Normal,Barranquilla,2024-03-08,1,7,0.23333333333333334
6,MX,Normal,Monterrey,2024-01-02,2,79,2.6333333333333333
6,MX,Normal,Jaurez CHIH,2024-04-03,2,3,3.0
6,MX,Normal,Torreon,2024-04-15,2,5,0.38461538461538464
6,MX,CKA,Guadalajara,2024-04-11,1,464,51.55555555555556
6,MX,Normal,Chihuahua,2024-03-11,1,0,0.0
6,MX,Normal,Tepic,2024-02-12,2,289,9.633333333333333
6,MX,Normal,Villahermosa,2024-01-25,1,187,6.233333333333333
6,MX,Normal,Jaurez CHIH,2024-04-11,1,21,1.0
6,CO,Normal,Bogotá_ D.C.,2024-02-26,1,12,0.4
6,MX,Normal,Queretaro,2024-05-23,3,607,20.233333333333334
6,MX,Normal,Puerto Vallarta,2024-04-23,1,2,0.2222222222222222
6,CO,Normal,Barranquilla,2024-06-10,1,2,0.09523809523809523
6,MX,Normal,Cuernavaca,2024-04-03,1,4,4.0
6,MX,Normal,Pachuca,2024-05-15,1,8,0.26666666666666666
6,MX,Normal,Cuernavaca,2024-05-17,3,437,14.566666666666666
6,CO,Normal,Bogotá_ D.C.,2024-05-09,8,316,10.533333333333333
6,MX,CKA,Guadalajara,2024-04-23,2,281,13.380952380952381
6,CO,Normal,Bogotá_ D.C.,2024-04-18,7,169,10.5625
6,CO,Normal,Bogotá_ D.C.,2024-05-25,1,7,0.23333333333333334
6,MX,Normal,Matamoros,2024-04-03,1,158,5.448275862068965
6,CO,Normal,Barranquilla,2024-02-17,1,0,0.0
6,MX,Normal,Aguascalientes,2024-01-15,1,12,0.4
6,CR,Normal,San Jose,2024-04-12,2,0,0.0
6,CO,CKA,Medellín,2024-06-15,1,1,0.0625
6,MX,Normal,San Luis Potosi,2024-02-24,1,4,0.13333333333333333
6,MX,CKA,Tijuana,2024-06-18,1,19,1.4615384615384615
6,MX,Normal,Monterrey,2024-03-28,3,10,0.3333333333333333
6,MX,CKA,Durango,2024-06-05,5,132,5.076923076923077
6,MX,Normal,Tuxtla Gutierrez,2024-06-14,1,57,3.3529411764705883
6,MX,CKA,Mexicali,2024-04-05,1,13,4.333333333333333
6,MX,Normal,Guadalajara,2024-06-08,3,154,6.695652173913044
6,MX,CKA,Durango,2024-04-30,1,5,2.5
6,MX,CKA,Mexico City,2024-04-09,1,39,5.571428571428571
6,PE,Normal,Lima,2024-02-28,3,1,0.03333333333333333
6,MX,Normal,Cuernavaca,2024-06-15,1,29,1.8125
6,CO,Normal,Barranquilla,2024-05-15,2,17,0.5666666666666667
6,MX,CKA,Tuxtla Gutierrez,2024-05-16,1,33,1.1
6,MX,Normal,Cuernavaca,2024-04-05,1,4,0.14814814814814814
6,MX,CKA,Torreon,2024-05-18,1,7,0.23333333333333334
6,MX,Normal,Cancun,2024-04-16,3,218,15.571428571428571
6,MX,Normal,Jaurez CHIH,2024-06-12,2,142,7.473684210526316
6,MX,Normal,Puebla,2024-04-04,1,0,0.0
6,MX,Normal,Merida,2024-02-14,1,17,0.5666666666666667
6,MX,CKA,Tampico,2024-03-26,2,3507,116.9
6,MX,Normal,Guadalajara,2024-06-27,2,1,0.25
6,MX,CKA,Guadalajara,2024-01-16,5,118,3.933333333333333
6,CO,CKA,Bogotá_ D.C.,2024-02-09,1,0,0.0
6,MX,Normal,Irapuato,2024-05-11,1,58,1.9333333333333333
6,MX,CKA,Monterrey,2024-03-04,1,0,0.0
6,MX,Normal,Chihuahua,2024-02-12,1,0,0.0
6,MX,Normal,Tuxtla Gutierrez,2024-06-11,1,146,7.3
6,MX,CKA,Puebla,2024-04-26,1,12,2.0
6,MX,Normal,Leon,2024-05-04,3,61,2.033333333333333
6,CR,CKA,San Jose,2024-01-08,1,22,0.7333333333333333
6,MX,Normal,Zacatecas,2024-06-05,1,45,1.7307692307692308
6,MX,CKA,Durango,2024-06-14,1,4,0.23529411764705882
6,MX,Normal,Merida,2024-03-15,1,0,0.0
6,MX,Normal,Toluca,2024-01-26,4,125,4.166666666666667
6,MX,Normal,Tijuana,2024-02-20,2,56,1.8666666666666667
6,MX,CKA,Guadalajara,2024-01-21,1,7,0.23333333333333334
6,CO,CKA,Bogotá_ D.C.,2024-02-22,2,46,1.5333333333333334
6,MX,Normal,Jaurez CHIH,2024-01-21,1,0,0.0
6,MX,Normal,Toluca,2024-06-05,1,12,0.46153846153846156
6,MX,Normal,Chihuahua,2024-05-23,2,55,1.8333333333333333
6,MX,Normal,Mexico City,2024-01-30,8,275,9.166666666666666
6,MX,Normal,Hermosillo,2024-05-07,1,35,1.1666666666666667
6,MX,CKA,Guadalajara,2024-01-02,2,8,0.26666666666666666
6,MX,CKA,Ensenada,2024-06-19,3,227,18.916666666666668
6,MX,Normal,La Paz,2024-04-26,1,5,0.8333333333333334
6,MX,Normal,Merida,2024-06-22,1,3,0.3333333333333333
6,MX,Normal,Monterrey,2024-03-16,3,74,2.466666666666667
6,CO,Normal,Bogotá_ D.C.,2024-05-27,1,5,0.16666666666666666
6,MX,Normal,Tampico,2024-03-23,1,149,4.966666666666667
6,MX,Normal,Culiacan,2024-04-22,2,25,2.5
6,MX,CKA,Mexico City,2024-01-14,1,332,11.066666666666666
6,MX,Normal,Oaxaca,2024-05-20,1,205,6.833333333333333
6,PE,CKA,Lima,2024-06-14,1,6,0.35294117647058826
6,CO,Normal,Barranquilla,2024-05-24,1,39,1.3
6,MX,Normal,Leon,2024-04-06,2,4,0.15384615384615385
6,MX,Normal,Veracruz,2024-06-15,1,5,0.3125
6,MX,CKA,Mexico City,2024-06-30,1,0,0.0
6,MX,Normal,Mexico City,2024-06-07,17,645,26.875
6,MX,Normal,Mexicali,2024-01-31,1,37,1.2333333333333334
6,MX,Normal,Xalapa,2024-04-26,1,1,0.16666666666666666
6,MX,Normal,Toluca,2024-06-25,7,71,11.833333333333334
6,MX,Normal,Veracruz,2024-04-16,3,1,0.0625
6,MX,CKA,Guadalajara,2024-01-26,2,85,2.8333333333333335
6,MX,Normal,Mazatlan,2024-03-19,2,32,1.0666666666666667
6,MX,Normal,Puebla,2024-03-12,3,17,0.5666666666666667
6,PE,Normal,Lima,2024-04-09,1,4,0.5714285714285714
6,MX,Normal,Guadalajara,2024-01-28,1,39,1.3
6,MX,Normal,Tijuana,2024-04-20,1,11,0.9166666666666666
6,MX,Normal,Tijuana,2024-04-06,1,14,0.5384615384615384
6,MX,CKA,Mazatlan,2024-03-17,1,59,1.9666666666666666
6,MX,Normal,Puebla,2024-02-09,3,104,3.466666666666667
6,MX,Normal,Celaya,2024-02-06,1,219,7.3
6,CR,Normal,San Jose,2024-06-11,1,12,0.6
6,MX,Normal,Tijuana,2024-04-04,1,122,4.357142857142857
6,MX,Normal,Queretaro,2024-06-20,1,4,0.36363636363636365
6,CO,Normal,Barranquilla,2024-04-20,1,34,2.8333333333333335
6,CO,CKA,Cali,2024-01-18,4,177,5.9
6,MX,Normal,Culiacan,2024-04-17,1,10,0.6666666666666666
6,MX,Normal,Guadalajara,2024-05-29,1,243,8.1
6,MX,CKA,Hermosillo,2024-04-26,1,7,0.2916666666666667
6,MX,Normal,Zacatecas,2024-01-03,1,0,0.0
6,MX,Normal,Chihuahua,2024-02-22,3,6,0.2
6,MX,Normal,Villahermosa,2024-06-06,1,28,1.12
6,CO,CKA,Cali,2024-02-24,1,0,0.0
6,PE,CKA,Lima,2024-05-18,1,11,0.36666666666666664
6,MX,Normal,Chihuahua,2024-03-07,3,234,7.8
6,MX,Normal,Monterrey,2024-02-13,6,58,1.9333333333333333
6,MX,Normal,Zacatecas,2024-05-06,1,6,0.2
6,MX,Normal,Chihuahua,2024-06-21,1,57,5.7
6,MX,Normal,Los Mochis-Guasave,2024-05-10,1,36,1.2
6,MX,Normal,Tampico,2024-06-20,1,2,0.18181818181818182
6,MX,Normal,Monterrey,2024-02-20,5,94,3.1333333333333333
6,MX,Normal,Mexico City,2024-05-29,2,96,3.2
6,MX,CKA,Monterrey,2024-02-15,4,53,1.7666666666666666
6,MX,Normal,Jaurez CHIH,2024-06-25,2,5,0.8333333333333334
6,MX,Normal,Mazatlan,2024-02-28,1,179,5.966666666666667
6,MX,Normal,Toluca,2024-04-06,1,3,0.75
6,MX,Normal,Mexico City,2024-02-05,6,20,0.6666666666666666
6,MX,Normal,Toluca,2024-02-25,5,45,1.5
6,MX,CKA,Mexico City,2024-05-24,1,137,4.566666666666666
6,MX,Normal,Puebla,2024-05-03,2,22,0.7333333333333333
6,MX,Normal,Monterrey,2024-02-18,2,58,1.9333333333333333
6,PE,Normal,Lima,2024-01-16,13,178,5.933333333333334
6,MX,Normal,Monterrey,2024-05-07,1,6,0.2
6,MX,CKA,Puebla,2024-05-02,1,2,0.06666666666666667
6,CO,Normal,Cali,2024-04-30,1,4,0.14285714285714285
6,MX,Normal,Tepic,2024-05-14,4,130,4.333333333333333
6,MX,Normal,Leon,2024-06-09,1,8,0.36363636363636365
6,CO,CKA,Bogotá_ D.C.,2024-03-15,5,594,19.8
6,CO,Normal,Cali,2024-01-27,2,35,1.1666666666666667
6,MX,Normal,Morelia,2024-04-26,2,148,6.166666666666667
6,MX,Normal,Mexicali,2024-06-10,2,196,9.333333333333334
6,CO,Normal,Bogotá_ D.C.,2024-03-05,3,9,0.3
6,MX,Normal,San Luis Potosi,2024-04-14,1,0,0.0
6,MX,Normal,Matamoros,2024-06-20,1,11,1.0
6,MX,CKA,Toluca,2024-01-15,1,113,3.7666666666666666
6,MX,Normal,Jaurez CHIH,2024-04-26,1,6,1.0
6,MX,Normal,Mexico City,2024-05-02,9,593,19.766666666666666
6,MX,Normal,Veracruz,2024-04-10,4,130,16.25
6,MX,Normal,Puebla,2024-06-04,3,177,6.555555555555555
6,MX,Normal,Tijuana,2024-06-14,1,0,0.0
6,MX,Normal,Puebla,2024-04-18,3,7,0.4375
6,CO,CKA,Bogotá_ D.C.,2024-04-08,1,4,0.16666666666666666
6,MX,Normal,Cancun,2024-04-10,4,101,12.625
6,MX,Normal,Mexico City,2024-05-10,8,647,21.566666666666666
6,MX,Normal,Guadalajara,2024-05-18,4,87,2.9
6,MX,Normal,Jaurez CHIH,2024-03-16,3,57,1.9
6,MX,CKA,Merida,2024-03-25,1,202,6.733333333333333
6,MX,Normal,Hermosillo,2024-06-20,1,19,1.7272727272727273
6,MX,CKA,Guadalajara,2024-05-01,1,0,0.0
6,MX,Normal,San Luis Potosi,2024-06-21,4,106,10.6
6,MX,CKA,Tuxtla Gutierrez,2024-04-05,1,5,1.6666666666666667
6,MX,CKA,Mexico City,2024-04-06,2,7,0.2692307692307692
6,CO,Normal,Cartagena,2024-02-07,1,165,5.5
6,MX,Normal,Durango,2024-04-13,1,0,0.0
6,MX,Normal,Guadalajara,2024-03-27,1,0,0.0
6,MX,Normal,Victoria,2024-06-19,1,7,0.5833333333333334
6,PE,Normal,Lima,2024-03-26,1,0,0.0
6,MX,Normal,Merida,2024-06-09,1,10,0.45454545454545453
6,MX,CKA,Mexico City,2024-06-17,8,66,4.714285714285714
6,MX,Normal,Tampico,2024-06-25,1,6,1.0
6,MX,Normal,Mexicali,2024-04-19,4,100,7.6923076923076925
6,MX,CKA,Campeche,2024-06-08,1,0,0.0
6,MX,Normal,Ensenada,2024-05-19,2,13,0.43333333333333335
6,MX,Normal,Villahermosa,2024-01-26,1,65,2.1666666666666665
6,MX,Normal,Ensenada,2024-01-17,1,1,0.03333333333333333
6,MX,Normal,Pachuca,2024-04-11,1,11,1.2222222222222223
6,MX,Normal,Aguascalientes,2024-02-23,1,66,2.2
6,CO,Normal,Bogotá_ D.C.,2024-01-09,5,164,5.466666666666667
6,MX,Normal,Chihuahua,2024-03-27,1,29,0.9666666666666667
6,MX,CKA,Queretaro,2024-06-21,1,1,0.1
6,CO,CKA,Medellín,2024-04-05,2,36,1.3333333333333333
6,MX,Normal,Mexico City,2024-05-09,14,565,18.833333333333332
6,MX,CKA,Tijuana,2024-05-27,1,80,2.6666666666666665
6,MX,CKA,Guadalajara,2024-06-21,3,17,1.7
6,MX,Normal,Aguascalientes,2024-06-29,1,2,1.0
6,CO,Normal,Barranquilla,2024-04-03,1,0,0.0
6,CO,Normal,Medellín,2024-04-19,4,554,32.588235294117645
6,PE,Normal,Lima,2024-02-06,6,27,0.9
6,MX,Normal,Leon,2024-04-11,3,46,2.1904761904761907
6,MX,Normal,Toluca,2024-02-21,6,170,5.666666666666667
6,MX,Normal,La Paz,2024-06-08,2,170,7.391304347826087
6,MX,Normal,Tuxtla Gutierrez,2024-04-17,1,96,6.4
6,PE,CKA,Lima,2024-06-24,1,2,0.2857142857142857
6,MX,Normal,Mexico City,2024-04-02,6,57,1.9
6,PE,CKA,Lima,2024-03-28,2,318,10.6
6,MX,Normal,Mexicali,2024-01-30,1,0,0.0
6,MX,Normal,Puebla,2024-03-16,2,153,5.1
6,MX,Normal,Mexicali,2024-05-16,2,181,6.033333333333333
6,MX,Normal,Queretaro,2024-04-22,1,21,1.05
6,CO,CKA,Bogotá_ D.C.,2024-05-02,5,294,9.8
6,MX,Normal,Cordoba,2024-03-01,1,9,0.3
6,MX,Normal,Oaxaca,2024-06-19,1,70,5.833333333333333
6,MX,Normal,Villahermosa,2024-02-21,2,144,4.8
6,MX,Normal,Cancun,2024-04-19,2,106,6.235294117647059
6,MX,Normal,Durango,2024-04-05,3,37,12.333333333333334
6,MX,CKA,Toluca,2024-06-19,2,40,3.3333333333333335
6,MX,CKA,Mexico City,2024-02-24,2,117,3.9
6,CO,Normal,Cali,2024-02-21,1,4,0.13333333333333333
6,PE,CKA,Lima,2024-04-17,1,11,0.7333333333333333
6,MX,Normal,Tepic,2024-03-19,1,212,7.066666666666666
6,MX,Normal,Toluca,2024-04-21,2,16,1.4545454545454546
6,MX,Normal,Los Cabos,2024-01-31,1,1,0.03333333333333333
6,MX,Normal,Durango,2024-04-10,2,22,2.75
6,MX,Normal,Los Mochis-Guasave,2024-04-06,1,35,1.3461538461538463
6,MX,Normal,Celaya,2024-01-08,1,0,0.0
6,MX,Normal,Merida,2024-05-21,3,64,2.1333333333333333
6,MX,Normal,Monterrey,2024-06-12,1,4,0.21052631578947367
6,MX,Normal,Mexicali,2024-06-11,2,136,6.8
6,MX,CKA,Monterrey,2024-06-27,3,6,1.5
6,MX,Normal,Puerto Vallarta,2024-06-13,1,4,0.2222222222222222
6,PE,Normal,Lima,2024-04-15,2,0,0.0
6,MX,CKA,Oaxaca,2024-05-11,1,230,7.666666666666667
6,MX,CKA,Merida,2024-01-19,5,178,5.933333333333334
6,MX,CKA,Leon,2024-01-30,1,98,3.2666666666666666
6,MX,CKA,Durango,2024-03-06,1,33,1.1
6,MX,Normal,Mexicali,2024-04-04,2,54,1.9285714285714286
6,MX,Normal,Culiacan,2024-04-11,3,159,17.666666666666668
6,MX,CKA,Leon,2024-03-01,1,25,0.8333333333333334
6,MX,Normal,Manzanillo,2024-06-26,1,16,3.2
6,MX,Normal,Saltillo,2024-05-20,1,79,2.6333333333333333
6,PE,CKA,Lima,2024-04-10,1,3,0.13636363636363635
6,MX,Normal,Monterrey,2024-01-21,1,0,0.0
6,MX,Normal,Solidaridad,2024-02-16,1,0,0.0
6,MX,Normal,Puebla,2024-04-26,2,1,0.16666666666666666
6,MX,CKA,Mexico City,2024-03-13,1,2,0.06666666666666667
6,CO,Normal,Barranquilla,2024-05-09,2,31,1.0333333333333334
6,CR,Normal,San Jose,2024-04-16,1,2,0.14285714285714285
6,MX,CKA,Durango,2024-03-08,2,310,10.333333333333334
6,MX,Normal,Mexicali,2024-04-24,2,501,22.772727272727273
6,MX,CKA,Mexico City,2024-03-27,4,200,6.666666666666667
6,MX,Normal,Morelia,2024-06-07,2,218,9.083333333333334
6,MX,Normal,Mexico City,2024-01-27,2,5,0.16666666666666666
6,MX,Normal,Veracruz,2024-05-26,1,4,0.13333333333333333
6,PE,Normal,Lima,2024-02-12,11,412,13.733333333333333
6,MX,Normal,Jaurez CHIH,2024-03-27,2,168,5.6
6,MX,Normal,Monterrey,2024-01-15,4,305,10.166666666666666
6,CO,CKA,Cali,2024-02-07,1,18,0.6
6,MX,Normal,Mexicali,2024-04-16,2,179,11.1875
6,MX,CKA,Durango,2024-01-24,1,96,3.2
6,CO,Normal,Bogotá_ D.C.,2024-04-04,7,279,9.964285714285714
6,MX,CKA,Monterrey,2024-06-03,1,9,0.32142857142857145
6,MX,CKA,San Cristobal de las Casas,2024-04-10,1,90,4.090909090909091
6,MX,Normal,Puebla,2024-03-27,1,0,0.0
6,MX,Normal,Torreon,2024-06-08,1,55,2.391304347826087
6,CO,CKA,Cali,2024-01-13,1,52,1.7333333333333334
6,CO,Normal,Medellín,2024-03-19,3,4,0.13333333333333333
6,MX,CKA,Guadalajara,2024-05-14,1,61,2.033333333333333
6,MX,Normal,Veracruz,2024-04-20,1,0,0.0
6,MX,CKA,Mexico City,2024-04-19,2,24,1.8461538461538463
6,MX,Normal,Jaurez CHIH,2024-04-09,2,6,0.2608695652173913
6,MX,Normal,Culiacan,2024-05-13,1,24,0.8
6,CO,CKA,Bogotá_ D.C.,2024-04-15,3,77,5.923076923076923
6,MX,Normal,Mexico City,2024-04-18,17,368,26.285714285714285
6,MX,Normal,Guadalajara,2024-04-27,2,13,0.52
6,CO,Normal,Bucaramanga,2024-06-04,1,62,2.2962962962962963
6,MX,Normal,Aguascalientes,2024-06-05,2,149,5.730769230769231
6,MX,Normal,Mexico City,2024-02-20,21,646,21.533333333333335
6,MX,Normal,Mexicali,2024-03-21,3,164,5.466666666666667
6,MX,Normal,Durango,2024-02-16,1,48,1.6
6,CO,Normal,Barranquilla,2024-04-15,4,221,13.0
6,CO,Normal,Barranquilla,2024-06-03,1,3,0.10714285714285714
6,MX,Normal,Puebla,2024-03-04,1,0,0.0
6,PE,CKA,Lima,2024-04-15,10,876,51.529411764705884
6,MX,Normal,Mexico City,2024-04-20,4,307,17.055555555555557
6,MX,Normal,Jaurez CHIH,2024-02-28,1,0,0.0
6,MX,CKA,Monterrey,2024-06-07,1,19,0.7916666666666666
6,MX,Normal,Ensenada,2024-03-08,1,138,4.6
6,MX,Normal,Hermosillo,2024-03-07,4,121,4.033333333333333
6,MX,Normal,Tlaxcala,2024-05-24,1,180,6.0
6,MX,Normal,Queretaro,2024-06-06,2,0,0.0
6,MX,CKA,Queretaro,2024-05-05,1,73,2.433333333333333
6,MX,Normal,Puebla,2024-06-10,2,75,3.5714285714285716
6,MX,Normal,Xalapa,2024-06-07,1,0,0.0
6,PE,CKA,Lima,2024-05-07,2,124,4.133333333333334
6,CO,Normal,Medellín,2024-04-22,1,38,1.9
6,PE,Normal,Lima,2024-05-18,1,2,0.06666666666666667
6,MX,CKA,Oaxaca,2024-03-07,1,58,1.9333333333333333
6,MX,Normal,Monterrey,2024-03-24,1,0,0.0
6,MX,CKA,Mexico City,2024-04-07,1,5,0.2
6,CO,Normal,Barranquilla,2024-03-06,1,7,0.23333333333333334
6,MX,Normal,Saltillo,2024-02-23,1,361,12.033333333333333
6,MX,CKA,Mexico City,2024-05-30,1,16,0.5333333333333333
6,MX,CKA,Mexico City,2024-05-28,1,5,0.16666666666666666
6,MX,Normal,Toluca,2024-02-28,1,110,3.6666666666666665
6,MX,Normal,Mexicali,2024-04-03,2,74,2.5517241379310347
6,MX,CKA,Saltillo,2024-02-16,2,5,0.16666666666666666
6,MX,Normal,Mexicali,2024-03-02,1,0,0.0
6,MX,Normal,Mazatlan,2024-04-12,1,69,3.45
6,MX,Normal,Puerto Vallarta,2024-01-30,1,43,1.4333333333333333
6,MX,Normal,Aguascalientes,2024-03-06,1,92,3.066666666666667
6,MX,Normal,Mexico City,2024-02-07,6,128,4.266666666666667
6,MX,Normal,Queretaro,2024-02-06,1,173,5.766666666666667
6,MX,CKA,Saltillo,2024-06-19,1,64,5.333333333333333
6,CO,CKA,Bogotá_ D.C.,2024-06-26,3,6,1.2
6,MX,Normal,Toluca,2024-04-18,1,5,0.35714285714285715
6,CO,Normal,Cartagena,2024-04-03,1,4,4.0
